YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,STAT,NUMBER_HOOKS,BARE,BAIT,INVALID,HAGFISH_SLIME,UNKNOWN,NUMBERS,DISCARD_STATUS_CODE,DISCARD_STATUS,SUBSET_CONDITION_CODE,Subset No
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,4,13,4,0,0,2,4,Lost,1,3
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,6,20,6,0,0,9,1,Retained,1,4
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,6,20,6,0,0,1,4,Lost,1,4
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,9,11,0,0,12,1,Retained,1,5
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,9,11,0,0,2,4,Lost,1,5
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,6,12,2,0,0,18,1,Retained,1,6
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,6,12,2,0,0,3,4,Lost,1,6
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,13,11,2,0,0,16,1,Retained,1,7
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,13,11,2,0,0,1,4,Lost,1,7
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,11,7,0,0,13,1,Retained,1,8
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,11,7,0,0,2,4,Lost,1,8
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,15,9,3,0,0,17,1,Retained,1,9
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,13,5,4,0,0,16,1,Retained,1,10
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,13,5,4,0,0,4,4,Lost,1,10
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,5,7,2,0,0,24,1,Retained,1,11
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,5,7,2,0,0,3,4,Lost,1,11
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,5,8,0,0,0,27,1,Retained,1,12
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,5,8,0,0,0,4,4,Lost,1,12
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,11,2,0,0,18,1,Retained,1,13
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,11,2,0,0,3,4,Lost,1,13
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,17,0,1,0,0,18,1,Retained,1,14
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,17,0,1,0,0,3,4,Lost,1,14
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,22,4,1,0,0,16,1,Retained,1,15
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,22,4,1,0,0,1,10,Discarded due to fleas,1,15
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,14,3,0,0,0,22,1,Retained,1,16
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,14,3,0,0,0,5,4,Lost,1,16
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,12,0,0,0,18,1,Retained,1,17
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,12,0,0,0,4,4,Lost,1,17
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,15,6,0,0,0,18,1,Retained,1,18
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,15,6,0,0,0,3,10,Discarded due to fleas,1,18
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,8,0,0,0,22,1,Retained,1,19
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,8,0,0,0,3,4,Lost,1,19
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,8,0,0,0,1,10,Discarded due to fleas,1,19
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,8,0,0,0,21,1,Retained,1,20
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,8,8,0,0,0,1,4,Lost,1,20
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,7,0,0,0,19,1,Retained,1,21
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,10,7,0,0,0,4,4,Lost,1,21
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,9,6,0,0,0,23,1,Retained,1,22
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,9,6,0,0,0,4,4,Lost,1,22
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,9,10,0,0,0,1,0,Unknown,1,23
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,9,10,0,0,0,17,1,Retained,1,23
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,9,10,0,0,0,4,4,Lost,1,23
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,4,8,2,0,0,26,1,Retained,1,24
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,4,8,2,0,0,1,4,Lost,1,24
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,15,6,1,0,0,17,1,Retained,1,25
2017,603,2,710,57935,Kaia,8/4/2017 11:30,14,1125,13,78,20,21,13,27,710,345701,45,15,6,1,0,0,3,4,Lost,1,25
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,3,20,10,0,0,10,1,Retained,1,1
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,23,1,0,0,5,1,Retained,1,2
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,23,1,0,0,2,4,Lost,1,2
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,6,25,0,0,0,11,1,Retained,1,3
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,6,25,0,0,0,1,4,Lost,1,3
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,2,27,2,0,0,11,1,Retained,1,4
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,8,24,0,0,0,10,1,Retained,1,5
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,8,24,0,0,0,1,4,Lost,1,5
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,6,33,0,0,0,5,1,Retained,1,6
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,30,0,0,0,7,1,Retained,1,7
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,1,27,0,0,0,7,1,Retained,1,8
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,1,27,0,0,0,5,4,Lost,1,8
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,26,0,0,0,9,1,Retained,1,9
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,26,0,0,0,1,4,Lost,1,9
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,34,0,0,0,4,1,Retained,1,10
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,34,0,0,0,1,4,Lost,1,10
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,21,0,0,0,11,1,Retained,1,11
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,21,0,0,0,1,4,Lost,1,11
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,14,1,0,0,11,1,Retained,1,12
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,14,1,0,0,6,4,Lost,1,12
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,8,18,0,0,0,7,1,Retained,1,13
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,8,18,0,0,0,4,4,Lost,1,13
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,17,2,0,0,9,1,Retained,1,14
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,17,2,0,0,1,4,Lost,1,14
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,11,25,0,0,0,5,1,Retained,1,15
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,11,25,0,0,0,1,4,Lost,1,15
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,11,25,0,0,0,1,10,Discarded due to fleas,1,15
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,34,0,0,0,1,1,Retained,1,16
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,34,0,0,0,1,4,Lost,1,16
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,47,7,21,0,0,0,9,1,Retained,1,17
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,27,0,0,0,6,1,Retained,1,18
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,27,0,0,0,1,4,Lost,1,18
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,14,0,0,0,12,1,Retained,1,19
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,7,14,0,0,0,6,4,Lost,1,19
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,10,12,1,0,0,10,1,Retained,1,20
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,10,12,1,0,0,2,4,Lost,1,20
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,1,18,4,0,0,11,1,Retained,1,21
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,1,18,4,0,0,2,4,Lost,1,21
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,18,2,0,0,4,1,Retained,1,22
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,5,18,2,0,0,5,4,Lost,1,22
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,3,22,2,0,0,8,1,Retained,1,23
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,3,22,2,0,0,1,4,Lost,1,23
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,3,18,2,0,0,11,1,Retained,1,24
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,3,18,2,0,0,3,4,Lost,1,24
2017,603,2,710,57935,Kaia,8/4/2017 14:48,14,1125,13,78,20,21,14,28,710,345701,45,4,4,8,0,0,16,1,Retained,1,25
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,46,7,12,0,0,0,18,1,Retained,1,1
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,46,7,12,0,0,0,1,4,Lost,1,1
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,5,21,0,0,0,14,1,Retained,1,2
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,5,21,0,0,0,1,4,Lost,1,2
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,40,8,16,1,0,0,8,1,Retained,1,3
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,46,4,24,0,0,0,11,1,Retained,1,4
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,46,4,24,0,0,0,1,4,Lost,1,4
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,10,24,2,0,0,7,1,Retained,1,5
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,27,2,0,0,7,1,Retained,1,6
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,7,28,1,0,0,4,1,Retained,1,7
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,7,28,1,0,0,1,4,Lost,1,7
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,1,26,0,0,0,12,1,Retained,1,8
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,1,26,0,0,0,10,1,Retained,1,9
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,1,26,0,0,0,1,4,Lost,1,9
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,1,29,0,0,0,5,1,Retained,1,10
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,1,29,0,0,0,2,4,Lost,1,10
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,35,0,0,0,2,1,Retained,1,11
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,5,31,0,0,0,3,1,Retained,1,12
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,0,29,0,0,0,4,1,Retained,1,13
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,4,32,0,0,0,5,1,Retained,1,14
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,34,0,0,0,4,1,Retained,1,15
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,34,0,0,0,1,4,Lost,1,15
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,3,34,0,0,0,1,1,Retained,1,16
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,4,26,2,0,0,6,1,Retained,1,17
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,28,1,0,0,6,1,Retained,1,18
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,5,31,0,0,0,7,1,Retained,1,19
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,2,28,1,0,0,8,1,Retained,1,20
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,3,26,0,0,0,7,1,Retained,1,21
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,13,18,1,0,0,7,1,Retained,1,22
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,3,26,0,0,0,10,1,Retained,1,23
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,46,1,24,7,0,0,8,1,Retained,1,24
2017,603,3,710,14796,Magia,7/31/2017 8:30,14,1125,13,78,20,20,1,47,710,345731,45,18,14,3,0,0,7,1,Retained,1,25
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,21,2,2,0,0,17,1,Retained,1,1
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,16,1,1,0,0,15,1,Retained,1,2
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,16,1,1,0,0,2,4,Lost,1,2
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,16,1,1,0,0,1,11,Discarded due to sharks,1,2
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,17,5,0,0,0,20,1,Retained,1,3
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,11,5,0,0,0,25,1,Retained,1,4
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,11,5,0,0,0,1,4,Lost,1,4
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,8,4,3,0,0,24,1,Retained,1,5
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,8,4,3,0,0,1,10,Discarded due to fleas,1,5
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,8,4,3,0,0,1,11,Discarded due to sharks,1,5
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,10,6,6,0,0,22,1,Retained,1,6
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,14,3,3,0,0,20,1,Retained,1,7
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,14,3,3,0,0,1,4,Lost,1,7
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,47,15,2,2,0,0,23,1,Retained,1,8
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,47,15,2,2,0,0,1,4,Lost,1,8
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,13,5,0,0,0,1,0,Unknown,1,9
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,13,5,0,0,0,24,1,Retained,1,9
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,11,6,0,0,0,23,1,Retained,1,10
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,11,6,0,0,0,1,4,Lost,1,10
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,14,6,0,0,0,21,1,Retained,1,11
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,14,6,0,0,0,1,4,Lost,1,11
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,18,3,1,0,0,22,1,Retained,1,12
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,9,3,2,0,0,17,1,Retained,1,13
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,9,3,2,0,0,1,10,Discarded due to fleas,1,13
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,11,6,0,0,0,23,1,Retained,1,14
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,15,0,2,0,0,20,1,Retained,1,15
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,15,0,2,0,0,2,4,Lost,1,15
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,15,0,2,0,0,3,10,Discarded due to fleas,1,15
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,12,5,0,0,0,22,1,Retained,1,16
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,9,10,0,0,0,23,1,Retained,1,17
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,9,10,0,0,0,1,4,Lost,1,17
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,9,10,0,0,0,1,10,Discarded due to fleas,1,17
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,6,15,0,0,0,18,1,Retained,1,18
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,6,15,0,0,0,1,4,Lost,1,18
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,11,12,0,0,0,17,1,Retained,1,19
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,11,12,0,0,0,1,4,Lost,1,19
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,6,16,1,0,0,13,1,Retained,1,20
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,46,6,16,1,0,0,1,4,Lost,1,20
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,4,21,1,0,0,10,1,Retained,1,21
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,15,14,6,0,0,5,1,Retained,1,22
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,9,10,2,0,0,14,1,Retained,1,23
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,44,9,10,2,0,0,1,4,Lost,1,23
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,45,10,13,8,0,0,9,1,Retained,1,24
2017,603,3,710,14796,Magia,7/31/2017 12:32,14,1125,13,78,20,20,2,51,710,345731,43,7,10,11,0,0,8,1,Retained,1,25
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,8,8,1,0,0,21,1,Retained,1,1
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,9,16,0,0,0,13,1,Retained,1,2
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,13,4,0,0,0,26,1,Retained,1,3
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,4,0,0,0,24,1,Retained,1,4
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,4,0,0,0,1,4,Lost,1,4
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,14,9,0,0,0,17,1,Retained,1,5
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,14,9,0,0,0,1,10,Discarded due to fleas,1,5
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,9,20,1,0,0,10,1,Retained,1,6
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,16,15,0,0,0,10,1,Retained,1,7
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,13,1,0,0,11,1,Retained,1,8
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,13,1,0,0,1,4,Lost,1,8
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,13,1,0,0,1,10,Discarded due to fleas,1,8
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,14,16,0,0,0,12,1,Retained,1,9
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,14,16,0,0,0,1,4,Lost,1,9
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,14,16,0,0,0,1,10,Discarded due to fleas,1,9
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,8,0,0,0,19,1,Retained,1,10
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,12,8,0,0,0,3,4,Lost,1,10
2017,603,3,710,14796,Magia,7/31/2017 15:59,14,1125,13,78,20,20,3,46,710,345731,45,13,19,0,0,0,11,1,Retained,1,11
