Source,Sex,year,age,n,proportion,N_year,N,weight,proportion_scaled,Age
Pot survey,Sex combined,1993,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1993,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1993,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1993,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1993,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1993,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1993,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1993,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1993,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1993,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1993,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1993,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1993,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1993,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1993,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1993,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1993,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1993,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1993,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1993,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1993,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1993,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1993,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1993,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1993,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1993,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1993,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1993,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1993,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1993,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1993,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1993,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1993,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1993,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1994,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1994,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1994,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1994,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1994,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1994,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1994,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1994,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1994,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1994,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1994,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1994,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1994,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1994,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1994,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1994,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1994,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1994,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1994,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1994,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1994,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1994,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1994,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1994,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1994,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1994,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1994,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1994,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1994,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1994,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1994,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1994,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1994,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1994,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1994,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1994,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1994,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1994,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1994,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1994,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1994,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1995,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1995,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1995,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1995,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1995,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1995,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1995,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1995,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1995,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1995,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1995,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1995,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1995,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1995,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1995,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1995,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1995,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1995,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1995,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1995,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1995,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1995,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1995,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1995,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1995,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1995,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1995,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1995,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1995,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1995,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1995,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1995,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1995,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1995,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1995,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1995,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1995,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1995,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1995,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1995,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1995,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1996,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1996,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1996,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1996,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1996,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1996,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1996,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1996,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1996,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1996,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1996,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1996,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1996,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1996,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1996,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1996,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1996,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1996,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1996,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1996,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1996,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1996,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1996,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1996,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1996,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1996,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1996,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1996,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1996,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1996,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1996,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1996,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1996,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1996,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1996,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1996,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1996,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1996,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1996,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1996,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1996,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1997,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1997,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1997,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1997,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1997,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1997,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1997,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1997,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1997,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1997,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1997,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1997,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1997,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1997,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1997,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1997,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1997,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1997,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1997,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1997,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1997,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1997,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1997,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1997,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1997,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1997,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1997,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1997,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1997,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1997,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1997,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1997,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1997,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1997,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1997,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1997,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1997,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1997,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1997,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1997,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1997,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1998,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1998,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1998,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1998,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1998,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1998,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1998,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1998,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1998,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1998,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1998,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1998,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1998,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1998,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1998,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1998,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1998,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1998,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1998,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1998,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1998,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1998,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1998,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1998,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1998,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1998,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1998,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1998,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1998,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1998,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1998,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1998,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1998,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1998,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1998,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1998,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1998,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1998,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1998,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1998,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1998,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,1999,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,1999,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,1999,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,1999,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,1999,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,1999,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,1999,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,1999,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,1999,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,1999,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,1999,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,1999,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,1999,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,1999,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,1999,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,1999,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,1999,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,1999,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,1999,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,1999,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,1999,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,1999,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,1999,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,1999,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,1999,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,1999,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,1999,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,1999,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,1999,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,1999,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,1999,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,1999,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,1999,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,1999,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,1999,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,1999,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,1999,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,1999,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,1999,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,1999,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,1999,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,2e3,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,2e3,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,2e3,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,2e3,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,2e3,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,2e3,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,2e3,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,2e3,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,2e3,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,2e3,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,2e3,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,2e3,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,2e3,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,2e3,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,2e3,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,2e3,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,2e3,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,2e3,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,2e3,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,2e3,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,2e3,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,2e3,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,2e3,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,2e3,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,2e3,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,2e3,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,2e3,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,2e3,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,2e3,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,2e3,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,2e3,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,2e3,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,2e3,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,2e3,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,2e3,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,2e3,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,2e3,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,2e3,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,2e3,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,2e3,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,2e3,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,2001,2,0,0,NA,NA,NA,NA,2
Pot survey,Sex combined,2001,3,0,0,NA,NA,NA,NA,3
Pot survey,Sex combined,2001,4,0,0,NA,NA,NA,NA,4
Pot survey,Sex combined,2001,5,0,0,NA,NA,NA,NA,5
Pot survey,Sex combined,2001,6,0,0,NA,NA,NA,NA,6
Pot survey,Sex combined,2001,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,2001,8,0,0,NA,NA,NA,NA,8
Pot survey,Sex combined,2001,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,2001,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,2001,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,2001,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,2001,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,2001,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,2001,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,2001,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,2001,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,2001,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,2001,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,2001,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,2001,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,2001,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,2001,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,2001,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,2001,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,2001,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,2001,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,2001,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,2001,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,2001,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,2001,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,2001,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,2001,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,2001,34,0,0,NA,NA,NA,NA,34
Pot survey,Sex combined,2001,35,0,0,NA,NA,NA,NA,35
Pot survey,Sex combined,2001,36,0,0,NA,NA,NA,NA,36
Pot survey,Sex combined,2001,37,0,0,NA,NA,NA,NA,37
Pot survey,Sex combined,2001,38,0,0,NA,NA,NA,NA,38
Pot survey,Sex combined,2001,39,0,0,NA,NA,NA,NA,39
Pot survey,Sex combined,2001,40,0,0,NA,NA,NA,NA,40
Pot survey,Sex combined,2001,41,0,0,NA,NA,NA,NA,41
Pot survey,Sex combined,2001,42,0,0,NA,NA,NA,NA,42
Pot survey,Sex combined,2002,2,9,0.1875,48,2444,0.019639934533551555,0.0036824877250409165,2
Pot survey,Sex combined,2002,3,13,0.2708,48,2444,0.019639934533551555,0.005318494271685761,3
Pot survey,Sex combined,2002,4,10,0.2083,48,2444,0.019639934533551555,0.004090998363338789,4
Pot survey,Sex combined,2002,5,8,0.1667,48,2444,0.019639934533551555,0.003273977086743044,5
Pot survey,Sex combined,2002,6,7,0.1458,48,2444,0.019639934533551555,0.0028635024549918168,6
Pot survey,Sex combined,2002,7,0,0,NA,NA,NA,NA,7
Pot survey,Sex combined,2002,8,1,0.0208,48,2444,0.019639934533551555,4.085106382978723e-4,8
Pot survey,Sex combined,2002,9,0,0,NA,NA,NA,NA,9
Pot survey,Sex combined,2002,10,0,0,NA,NA,NA,NA,10
Pot survey,Sex combined,2002,11,0,0,NA,NA,NA,NA,11
Pot survey,Sex combined,2002,12,0,0,NA,NA,NA,NA,12
Pot survey,Sex combined,2002,13,0,0,NA,NA,NA,NA,13
Pot survey,Sex combined,2002,14,0,0,NA,NA,NA,NA,14
Pot survey,Sex combined,2002,15,0,0,NA,NA,NA,NA,15
Pot survey,Sex combined,2002,16,0,0,NA,NA,NA,NA,16
Pot survey,Sex combined,2002,17,0,0,NA,NA,NA,NA,17
Pot survey,Sex combined,2002,18,0,0,NA,NA,NA,NA,18
Pot survey,Sex combined,2002,19,0,0,NA,NA,NA,NA,19
Pot survey,Sex combined,2002,20,0,0,NA,NA,NA,NA,20
Pot survey,Sex combined,2002,21,0,0,NA,NA,NA,NA,21
Pot survey,Sex combined,2002,22,0,0,NA,NA,NA,NA,22
Pot survey,Sex combined,2002,23,0,0,NA,NA,NA,NA,23
Pot survey,Sex combined,2002,24,0,0,NA,NA,NA,NA,24
Pot survey,Sex combined,2002,25,0,0,NA,NA,NA,NA,25
Pot survey,Sex combined,2002,26,0,0,NA,NA,NA,NA,26
Pot survey,Sex combined,2002,27,0,0,NA,NA,NA,NA,27
Pot survey,Sex combined,2002,28,0,0,NA,NA,NA,NA,28
Pot survey,Sex combined,2002,29,0,0,NA,NA,NA,NA,29
Pot survey,Sex combined,2002,30,0,0,NA,NA,NA,NA,30
Pot survey,Sex combined,2002,31,0,0,NA,NA,NA,NA,31
Pot survey,Sex combined,2002,32,0,0,NA,NA,NA,NA,32
Pot survey,Sex combined,2002,33,0,0,NA,NA,NA,NA,33
Pot survey,Sex combined,2002,34,0,0,NA,NA,NA,NA,34
